transaction_id,customer_id,transaction_datetime,transaction_amount,merchant_category,location,transaction_type,last_transaction_datetime,days_since_last_txn,location_freq_for_customer,is_night_transaction,transaction_week,weekly_txn_count,transaction_amount_log,anomaly_score,anomaly_rate
TXN_010934,CUST_00233,2025-10-16 10:45:00,22.43,2.0,Canada,3.0,2025-10-04 20:36:00,11.0,9,0,2025-10-13,1,3.1540172525197043,1,0.09291762516032775
TXN_000790,CUST_00233,2025-10-30 13:13:00,10.02,6.0,Canada,2.0,2025-10-16 10:45:00,14.0,9,0,2025-10-27,2,2.3997118037247684,1,0.08880018129421274
TXN_013614,CUST_00233,2025-11-01 21:57:00,8.3,0.0,Germany,1.0,2025-10-30 13:13:00,2.0,2,0,2025-10-27,2,2.2300144001592104,1,0.12225977460481452
TXN_010377,CUST_00233,2025-11-05 16:30:00,0.1,2.0,UK,1.0,2025-11-01 21:57:00,3.0,7,0,2025-11-03,1,0.09531017980432487,1,0.11052079772222495
TXN_002299,CUST_00233,2025-11-24 00:00:00,99.74,3.0,Canada,0.0,2025-11-05 16:30:00,18.0,9,1,2025-11-24,1,4.612542940317504,1,0.05706524126330814
TXN_002284,CUST_00233,2025-12-03 03:25:00,49.17,2.0,USA,2.0,2025-11-24 00:00:00,9.0,8,1,2025-12-01,2,3.9154172384961616,1,0.0731510048646864
TXN_011266,CUST_00233,2025-12-07 02:00:00,1366.12,3.0,Canada,1.0,2025-12-03 03:25:00,3.0,9,1,2025-12-01,2,7.220461616338653,1,0.011236142389244197
TXN_011180,CUST_00233,2026-01-02 20:36:00,55.75,4.0,UK,1.0,2025-12-07 02:00:00,26.0,7,0,2025-12-29,1,4.038655656361512,1,0.18682834797115577
TXN_010790,CUST_00233,2026-01-28 13:13:00,10.02,6.0,Germany,1.0,2026-01-02 20:36:00,25.0,2,0,2026-01-26,1,2.3997118037247684,1,0.1539024921458913
TXN_012299,CUST_00233,2026-02-22 00:00:00,99.74,3.0,USA,2.0,2026-01-28 13:13:00,24.0,8,1,2026-02-16,1,4.612542940317504,1,0.09143395100790586
TXN_012284,CUST_00233,2026-03-03 03:25:00,49.17,2.0,UK,1.0,2026-02-22 00:00:00,9.0,7,1,2026-03-02,1,3.9154172384961616,1,0.13364610843509528
TXN_003707,CUST_00234,2025-02-17 16:12:00,60.69,6.0,UK,3.0,2025-01-07 18:47:00,40.0,2,0,2025-02-17,1,4.122121843221548,1,0.06877481605867386
TXN_006837,CUST_00234,2025-03-29 21:10:00,93.01,0.0,Brazil,1.0,2025-02-17 16:12:00,40.0,1,0,2025-03-24,1,4.543401159590459,1,0.12382668046857709
TXN_010257,CUST_00234,2025-04-07 18:47:00,1.65,2.0,India,2.0,2025-03-29 21:10:00,8.0,3,0,2025-04-07,1,0.9745596399981308,1,0.15184650305188796
TXN_013707,CUST_00234,2025-05-18 16:12:00,60.69,6.0,USA,0.0,2025-04-07 18:47:00,40.0,2,0,2025-05-12,1,4.122121843221548,1,0.109996096744369
TXN_016837,CUST_00234,2025-06-27 21:10:00,93.01,0.0,UK,0.0,2025-05-18 16:12:00,40.0,2,0,2025-06-23,1,4.543401159590459,1,0.10689810839013164
TXN_006297,CUST_00234,2025-12-03 18:32:00,56.27,1.0,Canada,3.0,2025-06-27 21:10:00,158.0,2,0,2025-12-01,1,4.047776926405766,1,0.01058782924294377
TXN_004711,CUST_00234,2025-12-19 22:05:00,25.38,4.0,Canada,3.0,2025-12-03 18:32:00,16.0,2,0,2025-12-15,1,3.2726061472891685,1,0.1275714015956047
TXN_016297,CUST_00234,2026-03-03 18:32:00,56.27,1.0,India,2.0,2025-12-19 22:05:00,73.0,3,0,2026-03-02,1,4.047776926405766,1,0.10986881580918889
TXN_014711,CUST_00234,2026-03-19 22:05:00,25.38,4.0,USA,0.0,2026-03-03 18:32:00,16.0,2,0,2026-03-16,1,3.2726061472891685,1,0.16224029061822975
TXN_001815,CUST_00235,2025-03-07 03:26:00,35.83,5.0,Germany,2.0,2025-02-08 16:28:00,26.0,2,1,2025-03-03,1,3.606312730456974,1,0.11132665088675825
TXN_015209,CUST_00235,2025-05-09 16:28:00,3.07,4.0,Germany,1.0,2025-03-07 03:26:00,63.0,2,0,2025-05-05,1,1.4036429994545037,1,0.10336850542271364
TXN_006286,CUST_00235,2025-05-12 12:13:00,90.03,0.0,USA,1.0,2025-05-09 16:28:00,2.0,6,0,2025-05-12,1,4.511189122517197,1,0.1593790429026013
TXN_006461,CUST_00235,2025-05-25 08:57:00,42.42,6.0,Russia,2.0,2025-05-12 12:13:00,12.0,1,0,2025-05-19,1,3.7709201644501458,1,0.125318410442047
TXN_011815,CUST_00235,2025-06-05 03:26:00,35.83,5.0,USA,3.0,2025-05-25 08:57:00,10.0,6,1,2025-06-02,1,3.606312730456974,1,0.07900236743075417
TXN_005417,CUST_00235,2025-07-12 17:21:00,18.0,4.0,UK,1.0,2025-06-05 03:26:00,37.0,3,0,2025-07-07,1,2.9444389791664403,1,0.18899947090604974
TXN_016286,CUST_00235,2025-08-10 12:13:00,90.03,0.0,India,1.0,2025-07-12 17:21:00,28.0,5,0,2025-08-04,1,4.511189122517197,1,0.17374044987312137
TXN_016461,CUST_00235,2025-08-23 08:57:00,42.42,6.0,UK,0.0,2025-08-10 12:13:00,12.0,3,0,2025-08-18,1,3.7709201644501458,1,0.15078596510415465
TXN_000830,CUST_00235,2025-08-30 18:01:00,15.66,5.0,UK,1.0,2025-08-23 08:57:00,7.0,3,0,2025-08-25,1,2.8130106367386967,1,0.19038533619429104
TXN_015417,CUST_00235,2025-10-10 17:21:00,18.0,4.0,India,2.0,2025-08-30 18:01:00,40.0,5,0,2025-10-06,1,2.9444389791664403,1,0.16104874304820438
TXN_005130,CUST_00235,2025-10-13 12:02:00,69.33,5.0,India,0.0,2025-10-10 17:21:00,2.0,5,0,2025-10-13,1,4.2531984503199265,1,0.1436028751989103
TXN_006680,CUST_00235,2025-11-08 11:09:00,3.52,1.0,Canada,2.0,2025-10-13 12:02:00,25.0,2,0,2025-11-03,1,1.5085119938441398,1,0.13728848385710285
TXN_004600,CUST_00235,2025-11-13 06:01:00,66.19,6.0,USA,1.0,2025-11-08 11:09:00,4.0,6,0,2025-11-10,1,4.207524426932059,1,0.17001973452623204
TXN_003633,CUST_00235,2025-11-19 15:06:00,61.53,4.0,India,3.0,2025-11-13 06:01:00,6.0,5,0,2025-11-17,1,4.1356464415792065,1,0.12535915973151923
TXN_010830,CUST_00235,2025-11-28 18:01:00,15.66,5.0,India,1.0,2025-11-19 15:06:00,9.0,5,0,2025-11-24,1,2.8130106367386967,1,0.1936254766710142
TXN_015130,CUST_00235,2026-01-11 12:02:00,69.33,5.0,USA,3.0,2025-11-28 18:01:00,43.0,6,0,2026-01-05,1,4.2531984503199265,1,0.09209064284176405
TXN_016680,CUST_00235,2026-02-06 11:09:00,3.52,1.0,USA,2.0,2026-01-11 12:02:00,25.0,6,0,2026-02-02,1,1.5085119938441398,1,0.15153190913133902
TXN_014600,CUST_00235,2026-02-11 06:01:00,66.19,6.0,Brazil,0.0,2026-02-06 11:09:00,4.0,1,0,2026-02-09,1,4.207524426932059,1,0.08937649817280302
TXN_013633,CUST_00235,2026-02-17 15:06:00,61.53,4.0,USA,2.0,2026-02-11 06:01:00,6.0,6,0,2026-02-16,1,4.1356464415792065,1,0.18102868363534902
TXN_002445,CUST_00236,2025-03-24 10:30:00,49.83,1.0,Russia,1.0,2025-01-11 07:55:00,72.0,5,0,2025-03-24,1,3.928486731458811,1,0.11874809662345365
TXN_019156,CUST_00236,2025-04-11 07:55:00,86.1,1.0,USA,2.0,2025-03-24 10:30:00,17.0,7,0,2025-04-07,2,4.467056883858457,1,0.1305732368453026
TXN_006887,CUST_00236,2025-04-11 11:37:00,4.44,3.0,UK,1.0,2025-04-11 07:55:00,0.0,4,0,2025-04-07,2,1.6937790608678513,1,0.14877552985098697
TXN_008717,CUST_00236,2025-04-24 08:01:00,55.7,1.0,UK,2.0,2025-04-11 11:37:00,12.0,4,0,2025-04-21,1,4.037774210733707,1,0.18588623336718302
TXN_012445,CUST_00236,2025-06-22 10:30:00,49.83,1.0,USA,1.0,2025-04-24 08:01:00,59.0,7,0,2025-06-16,1,3.928486731458811,1,0.13002995096785658
TXN_001400,CUST_00236,2025-06-23 15:01:00,3.428496281731156,2.0,Russia,1.0,2025-06-22 10:30:00,1.0,5,0,2025-06-23,1,1.4880600866445122,1,0.15975068697548434
TXN_016887,CUST_00236,2025-07-10 11:37:00,4.44,3.0,UK,2.0,2025-06-23 15:01:00,16.0,4,0,2025-07-07,1,1.6937790608678513,1,0.1744610131461436
TXN_018717,CUST_00236,2025-07-23 08:01:00,55.7,1.0,UK,0.0,2025-07-10 11:37:00,12.0,4,0,2025-07-21,2,4.037774210733707,1,0.13496609813529864
TXN_009885,CUST_00236,2025-07-26 09:09:00,11.03,4.0,India,2.0,2025-07-23 08:01:00,3.0,2,0,2025-07-21,2,2.4874035299865875,1,0.14637408930414514
TXN_011400,CUST_00236,2025-09-21 15:01:00,68.76,2.0,India,2.0,2025-07-26 09:09:00,57.0,2,0,2025-09-15,1,4.245060779600724,1,0.122511354920121
TXN_001076,CUST_00236,2025-10-18 08:18:00,439.99,2.0,USA,0.0,2025-09-21 15:01:00,26.0,7,0,2025-10-13,1,6.089022199452786,1,0.09699153263963689
TXN_019885,CUST_00236,2025-10-24 09:09:00,11.03,4.0,Russia,1.0,2025-10-18 08:18:00,6.0,5,0,2025-10-20,1,2.4874035299865875,1,0.1974500382178775
TXN_003627,CUST_00236,2025-10-31 08:01:00,66.23,6.0,USA,1.0,2025-10-24 09:09:00,6.0,7,0,2025-10-27,1,4.208119576480946,1,0.16304936630635947
TXN_005164,CUST_00236,2025-11-10 22:51:00,290.82,4.0,USA,1.0,2025-10-31 08:01:00,10.0,7,0,2025-11-10,1,5.676137173835876,1,0.13891080780154963
TXN_011076,CUST_00236,2026-01-16 08:18:00,439.99,2.0,USA,1.0,2025-11-10 22:51:00,66.0,7,0,2026-01-12,1,6.089022199452786,1,0.07353783310359308
TXN_013627,CUST_00236,2026-01-29 08:01:00,66.23,6.0,Russia,1.0,2026-01-16 08:18:00,12.0,5,0,2026-01-26,1,4.208119576480946,1,0.1780242348099117
TXN_015164,CUST_00236,2026-02-08 22:51:00,290.82,4.0,USA,0.0,2026-01-29 08:01:00,10.0,7,0,2026-02-02,1,5.676137173835876,1,0.11035950428239999
TXN_002655,CUST_00237,2025-03-04 18:40:00,97.57,5.0,Canada,1.0,2025-01-14 16:39:00,49.0,4,0,2025-03-03,1,4.590766955677347,1,0.14276986293910238
TXN_016032,CUST_00237,2025-04-14 16:39:00,76.18,5.0,USA,0.0,2025-03-04 18:40:00,40.0,9,0,2025-04-14,1,4.346140356109473,1,0.08413006396583933
TXN_009074,CUST_00237,2025-04-26 04:50:00,6.88,6.0,Russia,0.0,2025-04-14 16:39:00,11.0,6,1,2025-04-21,1,2.064327903869788,1,0.07368540845493554
TXN_006532,CUST_00237,2025-05-04 16:37:00,16.86,4.0,USA,2.0,2025-04-26 04:50:00,8.0,9,0,2025-04-28,1,2.882563575448353,1,0.15769435137193405
TXN_012655,CUST_00237,2025-06-02 18:40:00,97.57,5.0,Canada,1.0,2025-05-04 16:37:00,29.0,4,0,2025-06-02,2,4.590766955677347,1,0.13885586127456806
TXN_007394,CUST_00237,2025-06-05 04:51:00,23.43,2.0,USA,2.0,2025-06-02 18:40:00,2.0,9,1,2025-06-02,2,3.195811885269649,1,0.06304916995003917
TXN_000627,CUST_00237,2025-07-21 08:10:00,20.91,6.0,USA,2.0,2025-06-05 04:51:00,46.0,9,0,2025-07-21,2,3.086943153607375,1,0.05944907981926251
TXN_019074,CUST_00237,2025-07-25 04:50:00,6.88,6.0,USA,1.0,2025-07-21 08:10:00,3.0,9,1,2025-07-21,2,2.064327903869788,1,0.03606882838278869
TXN_016532,CUST_00237,2025-08-02 16:37:00,16.86,4.0,UK,2.0,2025-07-25 04:50:00,8.0,3,0,2025-07-28,1,2.882563575448353,1,0.19306357711486644
TXN_007168,CUST_00237,2025-08-07 22:02:00,12.03,6.0,USA,2.0,2025-08-02 16:37:00,5.0,9,0,2025-08-04,1,2.567254391136754,1,0.11934718806028832
TXN_007684,CUST_00237,2025-08-26 09:29:00,28.17,3.0,Russia,2.0,2025-08-07 22:02:00,18.0,6,0,2025-08-25,1,3.37314078387963,1,0.18839642759215308
TXN_017394,CUST_00237,2025-09-03 04:51:00,23.43,2.0,USA,1.0,2025-08-26 09:29:00,7.0,9,1,2025-09-01,1,3.195811885269649,1,0.10343434664790635
TXN_007973,CUST_00237,2025-09-08 18:42:00,16.04,6.0,Russia,1.0,2025-09-03 04:51:00,5.0,6,0,2025-09-08,1,2.8355635214011694,1,0.16892516523184725
TXN_003185,CUST_00237,2025-09-29 05:19:00,36.05,4.0,USA,0.0,2025-09-08 18:42:00,20.0,9,1,2025-09-29,1,3.6122683517420957,1,0.07050480351443533
TXN_010627,CUST_00237,2025-10-19 08:10:00,20.91,6.0,Brazil,1.0,2025-09-29 05:19:00,20.0,1,0,2025-10-13,1,3.086943153607375,1,0.12373601079823932
TXN_007565,CUST_00237,2025-11-01 03:37:00,29.02,6.0,India,0.0,2025-10-19 08:10:00,12.0,3,1,2025-10-27,1,3.401863826205316,1,0.08139212649772709
TXN_017168,CUST_00237,2025-11-05 22:02:00,12.03,6.0,UK,1.0,2025-11-01 03:37:00,4.0,3,0,2025-11-03,1,2.567254391136754,1,0.1631625341978843
TXN_017684,CUST_00237,2025-11-24 09:29:00,28.17,3.0,UK,0.0,2025-11-05 22:02:00,18.0,3,0,2025-11-24,1,3.37314078387963,1,0.1781575848941757
TXN_017973,CUST_00237,2025-12-07 18:42:00,16.04,6.0,India,2.0,2025-11-24 09:29:00,13.0,3,0,2025-12-01,1,2.8355635214011694,1,0.15494209576139345
TXN_001809,CUST_00237,2025-12-14 16:01:00,53.38,0.0,Russia,1.0,2025-12-07 18:42:00,6.0,6,0,2025-12-08,1,3.995996439204325,1,0.1695277654545606
TXN_007035,CUST_00237,2025-12-17 09:10:00,128.38,6.0,Germany,1.0,2025-12-14 16:01:00,2.0,2,0,2025-12-15,1,4.862753810615839,1,0.1311613206740616
TXN_007388,CUST_00237,2025-12-28 03:01:00,138.24,3.0,Germany,0.0,2025-12-17 09:10:00,10.0,2,1,2025-12-22,2,4.936199062943238,1,0.03537778821646054
TXN_013185,CUST_00237,2025-12-28 05:19:00,36.05,4.0,USA,3.0,2025-12-28 03:01:00,0.0,9,1,2025-12-22,2,3.6122683517420957,1,0.029555104138931143
TXN_017565,CUST_00237,2026-01-30 03:37:00,29.02,6.0,India,2.0,2025-12-28 05:19:00,32.0,3,1,2026-01-26,1,3.401863826205316,1,0.09154876869919626
TXN_011809,CUST_00237,2026-03-14 16:01:00,53.38,0.0,Canada,2.0,2026-01-30 03:37:00,43.0,4,0,2026-03-09,1,3.995996439204325,1,0.14250056382725396
TXN_017035,CUST_00237,2026-03-17 09:10:00,128.38,6.0,Russia,1.0,2026-03-14 16:01:00,2.0,6,0,2026-03-16,1,4.862753810615839,1,0.14394670928634495
TXN_017388,CUST_00237,2026-03-28 03:01:00,138.24,3.0,Canada,1.0,2026-03-17 09:10:00,10.0,4,1,2026-03-23,1,4.936199062943238,1,0.12309722128994893
TXN_009820,CUST_00238,2025-03-12 22:10:00,89.63,3.0,Russia,2.0,2025-02-04 05:01:00,36.0,2,0,2025-03-10,1,4.50678528406669,1,0.16611799977030672
TXN_004092,CUST_00238,2025-03-26 15:56:00,23.53,3.0,USA,1.0,2025-03-12 22:10:00,13.0,5,0,2025-03-24,1,3.199896858270398,1,0.20385324747496464
TXN_003292,CUST_00238,2025-04-20 19:02:00,0.08,0.0,Russia,2.0,2025-03-26 15:56:00,25.0,2,0,2025-04-14,1,0.07696104113612832,1,0.061023388777399434
TXN_006936,CUST_00238,2025-04-27 12:40:00,114.7,4.0,UK,0.0,2025-04-20 19:02:00,6.0,2,0,2025-04-21,1,4.751000634199631,1,0.14419811319103032
TXN_013624,CUST_00238,2025-05-05 05:01:00,8.74,6.0,Germany,2.0,2025-04-27 12:40:00,7.0,1,1,2025-05-05,1,2.2762411176544437,1,0.06470257155281889
TXN_019820,CUST_00238,2025-06-10 22:10:00,89.63,3.0,USA,1.0,2025-05-05 05:01:00,36.0,5,0,2025-06-09,1,4.50678528406669,1,0.1819671134375494
TXN_014092,CUST_00238,2025-06-24 15:56:00,23.53,3.0,Canada,3.0,2025-06-10 22:10:00,13.0,2,0,2025-06-23,1,3.199896858270398,1,0.13363059931436444
TXN_013292,CUST_00238,2025-07-19 19:02:00,0.08,0.0,India,2.0,2025-06-24 15:56:00,25.0,2,0,2025-07-14,1,0.07696104113612832,1,0.061023388777399434
TXN_016936,CUST_00238,2025-07-26 12:40:00,114.7,4.0,UK,1.0,2025-07-19 19:02:00,6.0,2,0,2025-07-21,1,4.751000634199631,1,0.17210916766364548
TXN_009755,CUST_00238,2025-07-31 18:08:00,14.41,6.0,Canada,0.0,2025-07-26 12:40:00,5.0,2,0,2025-07-28,1,2.7350166493320245,1,0.12091677235762444
TXN_007126,CUST_00238,2025-08-20 19:19:00,56.05,0.0,USA,2.0,2025-07-31 18:08:00,20.0,5,0,2025-08-18,1,4.0439280763080845,1,0.1617070558330047
TXN_019755,CUST_00238,2025-10-29 18:08:00,14.41,6.0,India,3.0,2025-08-20 19:19:00,69.0,2,0,2025-10-27,1,2.7350166493320245,1,0.03458169421656232
TXN_017126,CUST_00238,2025-11-18 19:19:00,56.05,0.0,USA,0.0,2025-10-29 18:08:00,20.0,5,0,2025-11-17,1,4.0439280763080845,1,0.14969397024606484
TXN_006259,CUST_00239,2025-02-24 20:19:00,10.58,0.0,UK,1.0,2025-01-15 11:55:00,40.0,2,0,2025-02-24,1,2.449279472144849,1,0.14427233859313954
TXN_001196,CUST_00239,2025-03-25 20:48:00,65.18,6.0,India,0.0,2025-02-24 20:19:00,29.0,4,0,2025-03-24,1,4.192378302493466,1,0.14013007277893802
TXN_001009,CUST_00239,2025-04-02 16:40:00,46.17,1.0,Germany,3.0,2025-03-25 20:48:00,7.0,3,0,2025-03-31,1,3.8537580972961702,1,0.1219860068058728
TXN_016336,CUST_00239,2025-04-15 11:55:00,36.95,1.0,Canada,0.0,2025-04-02 16:40:00,12.0,7,0,2025-04-14,1,3.636269503841639,1,0.15571942272849415
TXN_007474,CUST_00239,2025-05-11 08:13:00,33.63,4.0,Canada,1.0,2025-04-15 11:55:00,25.0,7,0,2025-05-05,1,3.5447203584143305,1,0.19012167678905978
TXN_016259,CUST_00239,2025-05-25 20:19:00,10.58,0.0,Germany,2.0,2025-05-11 08:13:00,14.0,3,0,2025-05-19,1,2.449279472144849,1,0.1563278856112661
TXN_007845,CUST_00239,2025-05-30 20:55:00,2.55,2.0,USA,0.0,2025-05-25 20:19:00,5.0,4,0,2025-05-26,1,1.2669476034873244,1,0.1430422903615755
TXN_006823,CUST_00239,2025-06-02 12:06:00,123.78,2.0,India,2.0,2025-05-30 20:55:00,2.0,4,0,2025-06-02,1,4.82655218668264,1,0.16997510708725433
TXN_011196,CUST_00239,2025-06-23 20:48:00,65.18,6.0,UK,2.0,2025-06-02 12:06:00,21.0,2,0,2025-06-23,1,4.192378302493466,1,0.14587044470791116
TXN_011009,CUST_00239,2025-07-01 16:40:00,46.17,1.0,Brazil,0.0,2025-06-23 20:48:00,7.0,2,0,2025-06-30,1,3.8537580972961702,1,0.14581031121959037
TXN_002069,CUST_00239,2025-08-03 22:51:00,31.87,1.0,Russia,0.0,2025-07-01 16:40:00,33.0,2,0,2025-07-28,1,3.492560387676128,1,0.13236322263477773
TXN_003248,CUST_00239,2025-08-04 06:03:00,60.86,5.0,USA,0.0,2025-08-03 22:51:00,0.0,4,0,2025-08-04,2,4.124873767256924,1,0.11402412321967809
TXN_017474,CUST_00239,2025-08-09 08:13:00,33.63,4.0,USA,2.0,2025-08-04 06:03:00,5.0,4,0,2025-08-04,2,3.5447203584143305,1,0.1764750991964617
TXN_001724,CUST_00239,2025-08-13 01:03:00,44.75,2.0,Brazil,0.0,2025-08-09 08:13:00,3.0,2,1,2025-08-11,1,3.82319179172153,1,0.09755616899521724
TXN_017845,CUST_00239,2025-08-28 20:55:00,2.55,2.0,Canada,0.0,2025-08-13 01:03:00,15.0,7,0,2025-08-25,2,1.2669476034873244,1,0.10040761145729482
TXN_016823,CUST_00239,2025-08-31 12:06:00,123.78,2.0,Canada,3.0,2025-08-28 20:55:00,2.0,7,0,2025-08-25,2,4.82655218668264,1,0.0671153939543162
TXN_007738,CUST_00239,2025-10-12 10:33:00,20.71,5.0,USA,1.0,2025-08-31 12:06:00,41.0,4,0,2025-10-06,1,3.0777729838902004,1,0.17317634022095318
TXN_012069,CUST_00239,2025-11-01 22:51:00,4.863577443650999,1.0,India,1.0,2025-10-12 10:33:00,20.0,4,0,2025-10-27,2,1.7687599025832739,1,0.1442471290733502
TXN_013248,CUST_00239,2025-11-02 06:03:00,60.86,5.0,Canada,1.0,2025-11-01 22:51:00,0.0,7,0,2025-10-27,2,4.124873767256924,1,0.13740796261989902
TXN_011724,CUST_00239,2025-11-11 01:03:00,44.75,2.0,Germany,1.0,2025-11-02 06:03:00,8.0,3,1,2025-11-10,1,3.82319179172153,1,0.1420097579791635
TXN_006559,CUST_00239,2025-11-17 09:22:00,9.46,3.0,Russia,3.0,2025-11-11 01:03:00,6.0,2,0,2025-11-17,1,2.347558458636777,1,0.11171135150214467
TXN_017738,CUST_00239,2026-01-10 10:33:00,20.71,5.0,India,1.0,2025-11-17 09:22:00,54.0,4,0,2026-01-05,1,3.0777729838902004,1,0.1524332683641148
TXN_016559,CUST_00239,2026-02-15 09:22:00,9.46,3.0,Canada,2.0,2026-01-10 10:33:00,35.0,7,0,2026-02-09,1,2.347558458636777,1,0.15480201855921505
TXN_014523,CUST_00240,2025-06-10 17:16:00,78.44,5.0,UK,0.0,2025-03-12 17:16:00,90.0,1,0,2025-06-09,1,4.375002019736917,1,0.010341352700770967
TXN_005830,CUST_00240,2025-09-27 04:29:00,21.67,3.0,Canada,0.0,2025-06-10 17:16:00,108.0,1,1,2025-09-22,1,3.1210424645194377,-1,-0.028669344842174205
TXN_015830,CUST_00240,2025-12-26 04:29:00,21.67,3.0,Russia,3.0,2025-09-27 04:29:00,90.0,1,1,2025-12-22,1,3.1210424645194377,-1,-0.039804346945942815
TXN_003001,CUST_00241,2025-01-15 14:53:00,87.67,6.0,India,3.0,2025-01-09 03:55:00,6.0,3,0,2025-01-13,1,4.484921613391916,1,0.10514524351740179
TXN_017726,CUST_00241,2025-04-09 03:55:00,177.32,3.0,UK,1.0,2025-01-15 14:53:00,83.0,5,1,2025-04-07,1,5.183579689077614,1,0.016992151191692395
TXN_013001,CUST_00241,2025-04-15 14:53:00,87.67,6.0,India,1.0,2025-04-09 03:55:00,6.0,3,0,2025-04-14,1,4.484921613391916,1,0.17119477121367987
TXN_000198,CUST_00241,2025-07-01 21:41:00,2.59,2.0,UK,1.0,2025-04-15 14:53:00,77.0,5,0,2025-06-30,1,1.2781522025001875,1,0.08885691845648525
TXN_009329,CUST_00241,2025-08-06 13:07:00,211.53,0.0,India,2.0,2025-07-01 21:41:00,35.0,3,0,2025-08-04,1,5.3590831548706,1,0.1174178030213871
TXN_005071,CUST_00241,2025-08-22 15:47:00,0.68,5.0,UK,2.0,2025-08-06 13:07:00,16.0,5,0,2025-08-18,1,0.5187937934151675,1,0.12351678318392495
TXN_008809,CUST_00241,2025-09-20 12:04:00,167.27,1.0,UK,2.0,2025-08-22 15:47:00,28.0,5,0,2025-09-15,1,5.125569832188355,1,0.14311789193110075
TXN_010198,CUST_00241,2025-09-29 21:41:00,2.59,2.0,Canada,2.0,2025-09-20 12:04:00,9.0,1,0,2025-09-29,1,1.2781522025001875,1,0.12423616579297492
TXN_019329,CUST_00241,2025-11-04 13:07:00,211.53,0.0,UK,1.0,2025-09-29 21:41:00,35.0,5,0,2025-11-03,1,5.3590831548706,1,0.13676634182563957
TXN_015071,CUST_00241,2025-11-20 15:47:00,0.68,5.0,Russia,1.0,2025-11-04 13:07:00,16.0,2,0,2025-11-17,1,0.5187937934151675,1,0.12802100759205992
TXN_018809,CUST_00241,2025-12-19 12:04:00,167.27,1.0,Russia,2.0,2025-11-20 15:47:00,28.0,2,0,2025-12-15,1,5.125569832188355,1,0.13726790264490457
TXN_002314,CUST_00242,2025-03-19 03:30:00,12.18,1.0,USA,1.0,2025-02-19 11:32:00,27.0,5,1,2025-03-17,2,2.578700529074361,1,0.07208728474117665
TXN_006193,CUST_00242,2025-03-21 15:35:00,81.09,3.0,Germany,1.0,2025-03-19 03:30:00,2.0,2,0,2025-03-17,2,4.407816206360175,1,0.1589221756279912
TXN_015375,CUST_00242,2025-05-20 11:32:00,79.66,1.0,Canada,2.0,2025-03-21 15:35:00,59.0,3,0,2025-05-19,1,4.390242789445222,1,0.11513715775567601
TXN_000070,CUST_00242,2025-06-16 18:54:00,83.85,4.0,Russia,1.0,2025-05-20 11:32:00,27.0,6,0,2025-06-16,3,4.440884991680235,1,0.087536768154439
TXN_012314,CUST_00242,2025-06-17 03:30:00,12.18,1.0,UK,1.0,2025-06-16 18:54:00,0.0,5,1,2025-06-16,3,2.578700529074361,1,0.03569792203050948
TXN_016193,CUST_00242,2025-06-19 15:35:00,81.09,3.0,Canada,0.0,2025-06-17 03:30:00,2.0,3,0,2025-06-16,3,4.407816206360175,1,0.07397876820782046
TXN_003416,CUST_00242,2025-07-06 08:02:00,26.09,1.0,USA,3.0,2025-06-19 15:35:00,16.0,5,0,2025-06-30,1,3.2991646560970036,1,0.11588409585558984
TXN_000999,CUST_00242,2025-07-20 21:22:00,34.02,2.0,Brazil,0.0,2025-07-06 08:02:00,14.0,2,0,2025-07-14,1,3.555919326857706,1,0.1655282781197719
TXN_002776,CUST_00242,2025-08-26 13:39:00,3.91,4.0,Russia,1.0,2025-07-20 21:22:00,36.0,6,0,2025-08-25,1,1.5912739418064292,1,0.17074937886871405
TXN_009910,CUST_00242,2025-09-05 01:32:00,15.83,4.0,UK,2.0,2025-08-26 13:39:00,9.0,5,1,2025-09-01,1,2.8231630082027146,1,0.13264745457537525
TXN_010070,CUST_00242,2025-09-14 18:54:00,83.85,4.0,UK,2.0,2025-09-05 01:32:00,9.0,5,0,2025-09-08,1,4.440884991680235,1,0.19022762409087918
TXN_002501,CUST_00242,2025-09-26 17:59:00,130.37,3.0,Germany,0.0,2025-09-14 18:54:00,11.0,2,0,2025-09-22,2,4.878017769481417,1,0.11217435091244987
TXN_003058,CUST_00242,2025-09-28 04:03:00,120.25,4.0,UK,0.0,2025-09-26 17:59:00,1.0,5,1,2025-09-22,2,4.7978545298175925,1,0.04340634525482401
TXN_013416,CUST_00242,2025-10-04 08:02:00,26.09,1.0,USA,2.0,2025-09-28 04:03:00,6.0,5,0,2025-09-29,1,3.2991646560970036,1,0.1749078897943087
TXN_010999,CUST_00242,2025-10-18 21:22:00,34.02,2.0,USA,1.0,2025-10-04 08:02:00,14.0,5,0,2025-10-13,1,3.555919326857706,1,0.2017837589276369
TXN_003469,CUST_00242,2025-10-27 11:42:00,7.42,0.0,USA,0.0,2025-10-18 21:22:00,8.0,5,0,2025-10-27,1,2.130609828254235,1,0.14172823498276543
TXN_012776,CUST_00242,2025-11-24 13:39:00,3.91,4.0,Russia,2.0,2025-10-27 11:42:00,28.0,6,0,2025-11-24,1,1.5912739418064292,1,0.16084438464571993
TXN_019910,CUST_00242,2025-12-04 01:32:00,15.83,4.0,Russia,1.0,2025-11-24 13:39:00,9.0,6,1,2025-12-01,1,2.8231630082027146,1,0.14014708284729893
